Date,GLD,JPM,QQQ,SPY,TLT
2021-03-30,157.57000732421875,136.03919982910156,305.41021728515625,369.6779479980469,116.30476379394531
2021-03-31,159.9600067138672,134.0577850341797,310.0838623046875,371.1764221191406,115.6557846069336
2021-04-01,161.97999572753906,135.36111450195312,315.36968994140625,375.18475341796875,117.5753173828125
2021-04-05,161.9199981689453,136.07861328125,321.6659851074219,380.56982421875,117.06229400634766
2021-04-06,163.22000122070312,135.12196350097656,321.4425354003906,380.34503173828125,117.85746002197266
2021-04-07,162.75999450683594,137.23907470703125,322.2198791503906,380.7852478027344,117.03666687011719
2021-04-08,164.50999450683594,137.4073486328125,325.5817565917969,382.5927429199219,118.00286102294922
2021-04-09,163.27000427246094,138.4348907470703,327.55413818359375,385.374267578125,117.5753173828125
2021-04-12,162.27999877929688,138.14256286621094,327.126708984375,385.5147399902344,117.5240478515625
2021-04-13,163.42999267578125,136.49496459960938,330.94525146484375,386.6573181152344,118.40470886230469
2021-04-14,162.72000122070312,133.94383239746094,326.9712219238281,385.3367614746094,118.02845764160156
2021-04-15,165.35000610351562,134.79417419433594,331.92657470703125,389.47625732421875,120.0036392211914
2021-04-16,166.35000610351562,135.79518127441406,332.31524658203125,390.7779541015625,119.07166290283203
2021-04-19,165.88999938964844,135.21939086914062,329.27410888671875,388.8581848144531,118.7296142578125
2021-04-20,166.47999572753906,132.22532653808594,326.87396240234375,386.0110168457031,119.27685546875
2021-04-21,168.1300048828125,133.35032653808594,329.6724548339844,389.6636047363281,119.5162353515625
2021-04-22,167.0399932861328,130.5422821044922,325.6983947753906,386.1047668457031,120.037841796875
2021-04-23,166.39999389648438,133.04026794433594,329.7987060546875,390.291015625,119.7556381225586
2021-04-26,166.83999633789062,133.3679962158203,331.946044921875,391.1058349609375,119.58462524414062
2021-04-27,166.4199981689453,133.979248046875,330.50799560546875,391.0215148925781,118.54150390625
2021-04-28,166.91000366210938,134.84735107421875,329.390625,390.90911865234375,118.61843872070312
2021-04-29,166.22000122070312,137.46939086914062,330.5760192871094,393.4003601074219,118.26795959472656
2021-04-30,165.66000366210938,136.2469482421875,328.40924072265625,390.81549072265625,118.54150390625
2021-05-03,167.80999755859375,135.84829711914062,326.6602783203125,391.65838623046875,118.61255645751953
2021-05-04,166.5800018310547,137.72625732421875,320.7817687988281,389.2420959472656,119.4175033569336
2021-05-05,167.27000427246094,139.5333251953125,319.7032470703125,389.3638916015625,119.61442565917969
2021-05-06,170.05999755859375,142.34132385253906,322.11297607421875,392.4732360839844,119.81137084960938
2021-05-07,171.58999633789062,142.8285369873047,324.7267150878906,395.3296203613281,119.22055053710938
2021-05-10,172.11000061035156,142.81080627441406,316.5259094238281,391.4148864746094,118.01322174072266
2021-05-11,172.13999938964844,140.43682861328125,316.08868408203125,387.921630859375,117.34529876708984
2021-05-12,170.42999267578125,139.4712677001953,307.9073181152344,379.68017578125,116.11225128173828
2021-05-13,171.1300048828125,143.05885314941406,310.28790283203125,384.2411193847656,116.29206848144531
2021-05-14,172.69000244140625,145.2822265625,317.13812255859375,390.1411437988281,117.37959289550781
2021-05-17,174.6999969482422,145.86688232421875,315.21417236328125,389.1484375,117.1312255859375
2021-05-18,175.0399932861328,143.81178283691406,313.0862121582031,385.79571533203125,116.83150482177734
2021-05-19,175.16000366210938,142.71337890625,313.44586181640625,384.78424072265625,116.5489730834961
2021-05-20,175.9600067138672,142.46534729003906,319.5089111328125,388.92376708984375,117.50794982910156
2021-05-21,176.0399932861328,144.0863800048828,317.7404479980469,388.60528564453125,117.88475036621094
2021-05-24,176.35000610351562,144.86590576171875,323.0846252441406,392.5668029785156,118.32146453857422
2021-05-25,177.9499969482422,143.36888122558594,323.5315246582031,391.6957702636719,119.4175033569336
2021-05-26,177.63999938964844,143.35113525390625,324.6587219238281,392.4732360839844,119.21200561523438
2021-05-27,177.7100067138672,145.58340454101562,323.444091796875,392.67926025390625,118.73249816894531
2021-05-28,178.3800048828125,145.48599243164062,324.4643249511719,393.38165283203125,118.5440902709961
2021-06-01,177.89999389648438,147.08934020996094,323.38580322265625,393.03515625,118.51750946044922
2021-06-02,178.77000427246094,147.09815979003906,324.017333984375,393.6532287597656,118.79196166992188
2021-06-03,175.27000427246094,147.1956024169922,320.6457214355469,392.1921081542969,118.34601593017578
2021-06-04,177.16000366210938,147.43475341796875,326.0870361328125,395.7790832519531,119.96673583984375
2021-06-07,177.8699951171875,146.74380493164062,327.0586242675781,395.3951416015625,119.59798431396484
2021-06-08,177.32000732421875,146.15914916992188,327.2141418457031,395.47943115234375,120.43836212158203
2021-06-09,176.97999572753906,144.3344268798828,327.2918701171875,394.889404296875,121.50166320800781
2021-06-10,177.74000549316406,142.0844268798828,330.7023620605469,396.7250671386719,122.23057556152344
2021-06-11,175.74000549316406,141.9869842529297,331.5671081542969,397.3805847167969,122.03329467773438
2021-06-14,174.7100067138672,139.57760620117188,334.7444763183594,398.2702941894531,121.09861755371094
2021-06-15,174.0500030517578,137.46051025390625,332.55816650390625,397.53985595703125,120.9528579711914
2021-06-16,171.11000061035156,138.426025390625,331.3436279296875,395.32025146484375,120.8499755859375
2021-06-17,165.85000610351562,134.43106079101562,335.5509033203125,395.1891784667969,122.6593246459961
2021-06-18,164.92999267578125,131.02951049804688,332.9177551269531,389.8578796386719,124.96602630615234
2021-06-21,166.9499969482422,133.2528533935547,334.98681640625,395.4390869140625,122.8736801147461
